iter	RMSE
729	0.00268082629
730	0.002669436497
731	0.002657928476
732	0.002643204393
733	0.002635767817
734	0.00262712515
735	0.002623417987
736	0.00260866598
737	0.002598375045
738	0.002586251365
739	0.002573616702
740	0.002565548425
741	0.002551568192
742	0.002539352168
743	0.002527218031
744	0.002515480318
745	0.002504185879
746	0.002492500399
747	0.00247954342
748	0.002468671433
749	0.002457457083
750	0.002447011596
751	0.002436197474
752	0.00242325927
753	0.002414321823
754	0.002400506019
755	0.002387126867
756	0.002374897076
757	0.002365004326
758	0.002354805973
759	0.002342967916
760	0.002334463615
761	0.002321606377
762	0.002308880672
763	0.002296990759
764	0.002292437699
765	0.002280068805
766	0.002267860113
767	0.002263420318
768	0.00225222441
769	0.002247876242
770	0.002235982611
771	0.00222425428
772	0.002220014757
773	0.002208757783
774	0.002197317576
775	0.002186070181
776	0.002180092623
777	0.002175921959
778	0.00217014042
779	0.002166058109
780	0.002160465586
781	0.002150987254
782	0.002145586651
783	0.002140366481
784	0.002137387428
785	0.002133008368
786	0.002130260135
787	0.00212737291
788	0.002116730226
789	0.002107650623
790	0.002102633814
791	0.002091151453
792	0.002084476405
793	0.002082391211
794	0.002075857217
795	0.002073794896
796	0.0020687318
797	0.002065939204
798	0.002057247573
799	0.002055221682
800	0.002046222824
801	0.002038366532
802	0.002036357098
803	0.002031458686
804	0.002026752611
805	0.002014629794
806	0.002012123108
807	0.002008384648
808	0.001999769201
809	0.001989032619
810	0.0019829152
811	0.001974210437
812	0.001971492818
813	0.001959984504
814	0.001951596456
815	0.001948939282
816	0.001942294068
817	0.001936106864
818	0.001924348483
819	0.001921712781
820	0.001911831515
821	0.001903910853
822	0.001897578466
823	0.001888072812
824	0.001883580778
825	0.001877427042
826	0.001873891505
827	0.00186315099
828	0.001858791791
829	0.001852903637
830	0.00184119243
831	0.001831917685
832	0.001822906933
833	0.001817122327
834	0.001810009314
835	0.001800036095
836	0.001790930771
837	0.001782479959
838	0.001776926908
839	0.001773579205
840	0.001763998596
841	0.001756244099
842	0.001747538421
843	0.001744290393
844	0.001734449999
845	0.00173128784
846	0.001724699251
847	0.001720434243
848	0.001712329765
849	0.001703980004
850	0.001699787107
851	0.00169341147
852	0.001688177491
853	0.001680127754
854	0.001670031801
855	0.001661071069
856	0.001652147619
857	0.001646110091
858	0.001637315843
859	0.001635646739
860	0.001627713712
861	0.001624700025
862	0.001623056357
863	0.001617901261
864	0.001610151879
865	0.001604147106
866	0.001595852943
867	0.001587270915
868	0.001577893197
869	0.001575006564
870	0.001568800296
871	0.001565978779
872	0.001557716738
873	0.00154966571
874	0.001544786787
875	0.001542811258
876	0.001538048471
877	0.001530252284
878	0.001528292584
879	0.0015216933
880	0.001516891548
881	0.001508295587
882	0.001501934637
883	0.001497280619
884	0.001488437605
885	0.001484747613
886	0.00148023307
887	0.001476669712
888	0.001468469902
889	0.001463955195
890	0.001460002287
891	0.001458549242
892	0.001456705351
893	0.001454891597
894	0.00145059617
895	0.001444536049
896	0.001440246225
897	0.001434930807
898	0.001431468389
899	0.001423648821
900	0.001420307487
901	0.001413690572
902	0.001409549027
903	0.001404408739
904	0.001402692873
905	0.00139489768
906	0.001387374001
907	0.001384133971
908	0.00138047623
909	0.001378791704
910	0.001377134569
911	0.00136875559
912	0.001362496928
913	0.001356089677
914	0.001351258684
915	0.001343642319
916	0.001335606791
917	0.001328391566
918	0.001321635589
919	0.001317861446
920	0.001310238431
921	0.001304711844
922	0.001300169286
923	0.001293509448
924	0.001289412466
925	0.001284098266
926	0.00128013524
927	0.001274379369
928	0.001270626686
929	0.001265083678
930	0.00125690863
931	0.001253254165
932	0.001245421256
933	0.001241878176
934	0.001235422858
935	0.001227572771
936	0.00122410528
937	0.001219858688
938	0.001216466615
939	0.001212584729
940	0.001206080276
941	0.001201064017
942	0.001195862396
943	0.00119247326
944	0.00118505362
945	0.00118024509
946	0.001175614347
947	0.00117230914
948	0.001169119176
949	0.001164321189
950	0.001158391046
951	0.00115532919
952	0.001148218614
953	0.001144979001
954	0.001138860373
955	0.001135245808
956	0.001131470596
957	0.001126901207
958	0.001123964286
959	0.001119563986
960	0.001116717952
961	0.001113609548
962	0.001107868753
963	0.001101132979
964	0.001095730815
965	0.001090654048
966	0.00108488004
967	0.00108128623
968	0.001077072557
969	0.001071546596
970	0.001068598655
971	0.001063199068
972	0.001056800286
973	0.001052515712
974	0.001048202861
975	0.001045307998
976	0.001041160556
977	0.001038577965
978	0.001034427911
979	0.001030948209
980	0.001027080057
981	0.001022864631
982	0.0010187856
983	0.001013592258
984	0.001010273368
985	0.001005240241
986	0.001003055734
987	0.0009991904152
988	0.0009942215972
989	0.0009901363469
990	0.0009869046815
991	0.0009841799805
992	0.0009790253287
993	0.0009772499672
994	0.0009743164142
995	0.0009705556393
996	0.0009669854378
997	0.0009654296737
998	0.0009615961798
